Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
Uruguay,URY,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,112.0947189,113.4621429,111.3436813,112.8893585,107.3329391,106.5632095,108.6154633,109.7256165,109.5425491,107.7960434,106.9625626,122.4131699,112.7972717,107.1663971,106.0120621,106.8019867,105.876442,105.8923187,106.2724686,107.5892563,108.5701904,108.7608337,108.9947586,109.245369,108.3939896,108.0729218,108.1382217,112.6911392,111.8408966,111.2841721,109.0212021,108.345993,110.2033691,111.1613693,112.6313324,113.8989792,115.3010864,114.6982193,113.9391403,113.365593,112.0714035,,,109.7281799,108.554718,107.4231796,105.4820328,,
United States,USA,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,88.82872009,88.39087677,90.6734314,89.77748108,89.56858826,90.3811264,90.55896759,90.9393692,90.45649719,98.72236633,98.44476318,100.3109818,98.87924194,97.74389648,98.07514954,99.72425842,100.9742126,,,105.8056564,105.1084595,,103.6775131,102.890419,103.8769379,103.3348694,,102.4109192,101.7171478,100.7299576,101.3261337,99.87940216,101.1139603,101.2496567,101.9608688,102.2010422,103.0932083,103.2348709,102.2119064,100.3334732,99.38987732,99.16532135,99.45543671,99.67337799,100.2999115,101.3628616,,
Uzbekistan,UZB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,111.7752991,,,,,116.525177,,,109.9104385,110.45298,111.3801498,104.3320465,104.2753296,105.6635513,105.0738678,100.2095871,99.59999084,98.80600739,98.94111633,99.41101074,99.18740845,98.13553619,96.97605896,96.50318909,96.73480225,95.89687347,94.2908783,93.22232056,92.54045868,93.6559906,94.24394989,96.05786133,97.34858704,98.08590698,99.4070282,100.9671936,103.1093292,
St. Vincent and the Grenadines,VCT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,135.131897,163.9251556,,102.2610321,97.98581696,103.7012405,,,,,,104.243042,,111.6781082,,126.3425903,115.884552,,,,113.2822495,,,116.7549286,,,,120.2161331,120.3543015,117.9186096,118.4825897,114.4715195,119.4090118,114.1295166,118.1631699,,108.9541016,108.1314392,105.9781113,105.0352936,99.63465881,105.3309937,105.3246689,104.7184525,104.5376282,103.3403931,102.8909988,
"Venezuela, RB",VEN,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,87.90815735,87.30623627,86.6031189,85.40827179,86.48445129,90.45503998,93.54692078,97.33094788,99.76387024,102.6946335,105.5175323,107.8491516,108.3064423,107.7969513,108.5881882,108.4153671,106.94561,106.0790024,105.3597183,105.8524628,109.1536407,110.5876694,108.6118011,,,98.69407654,99.47483063,,97.59512329,99.29312134,102.2050629,104.705658,102.9623108,102.9574738,102.6738815,102.5600586,104.3861237,101.6660004,101.9626617,101.3962784,101.1637421,101.2507172,101.7213211,100.4884033,99.57736969,96.52851105,93.37381744,
British Virgin Islands,VGB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103.0425186,100.0359802,99.75273895,99.45092773,97.62859344,98.99186707,,94.58724213,,95.00453949,95.53140259,96.20825195,97.58785248,98.96846008,96.35993195,,
Virgin Islands (U.S.),VIR,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,114.3432312,119.4721222,121.0198898,121.3957214,122.0743179,,,,,116.880249,119.6709137,123.2751312,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,109.9419479,113.0671997,112.139267,103.792923,109.9704895,107.5227432,,104.3895569,104.7397614,104.0586929,104.7967606,108.2938995,109.1787491,107.4346313,104.5613327,106.0468903,106.9435806,110.2863083,111.5610123,113.0151978,113.680603,114.8821106,113.9384232,111.1198578,108.7512131,105.8082123,102.359169,99.52005005,98.24449158,97.04696655,97.4575882,99.12259674,100.9869995,101.6331635,104.9597092,106.3744278,106.8306503,107.3839111,109.2073822,108.7154617,109.970047,107.917717,
Vanuatu,VUT,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,123.1277771,123.3775635,117.7192001,117.8790131,118.0876389,116.8585663,117.3270416,117.1510773,117.3534164,118.9117126,118.3497009,114.5414734,,105.6872711,,103.0189896,105.194458,103.6309586,103.3955917,102.1200104,97.2035675,96.58963013,99.01986694,111.0542831,110.090683,,,111.8245926,119.8214798,117.9828186,120.2886276,120.9134293,121.6913986,125.1564865,121.227211,117.7027588,111.6668701,112.4568787,113.8205185,113.5683136,122.4935608,,,123.7424393,,119.7086182,,,
World,WLD,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,89.05110168,89.059021,89.9105072,92.58769226,93.59864044,94.99237823,95.69493103,95.80214691,94.67523193,95.30077362,96.68244934,97.61055756,98.08248901,98.18231201,98.52702332,98.86673737,100.2515411,99.33544922,99.86183167,99.97689056,99.5636673,98.82649231,98.12007904,98.00016785,97.92645264,98.10144806,97.42653656,96.91738892,97.66903687,97.87004852,98.52774811,99.24488068,100.6725311,103.1939621,102.8623276,102.507309,103.0633926,104.2226868,104.7731705,104.7505798,104.4516678,104.323967,104.7609634,104.3876038,102.9993286,102.6847382,104.0626297,104.1061325,
Samoa,WSM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,82.82376862,82.60352325,83.93666077,88.75073242,,92.93495941,94.59985352,96.89128113,97.91026306,100.1815338,98.53523254,97.34092712,96.07138062,97.07048035,,,100.3279495,,,,,,,,99.34098053,100.1104279,99.35263062,99.60983276,98.51009369,96.0485611,96.57810211,100.2712479,104.9393311,107.4445572,108.9768219,109.3709183,108.6094589,107.9593811,,106.4143524,110.7320938,106.4983215,105.1022186,,106.0263824,106.5676422,107.6473923,108.6813126,
Kosovo,XKX,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Yemen, Rep.",YEM,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.93702698,,76.56910706,78.46051025,81.6110611,85.01901245,87.7213974,,,88.8527298,,90.51776886,94.5537262,94.01950836,97.08706665,,,92.43943024,,
South Africa,ZAF,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,95.90258789,,,,,98.37468719,,87.28529358,81.36573029,81.56672668,,80.994133,77.85513306,,,,76.14064026,77.52895355,78.09716034,102.3541565,103.2542038,105.3477631,,,112.287941,114.4039383,,112.6676407,111.2034073,110.4235382,103.9291992,103.5320663,104.3749771,104.5656967,104.3191299,102.6405487,101.8043213,102.5147476,101.2642136,99.63056183,97.88723755,96.66039276,96.9076004,97.23451233,98.48590088,102.7998886,102.2623901,,
Zambia,ZMB,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,88.12935638,88.93147278,91.10566711,91.35748291,93.37042999,91.86042023,92.46540833,92.17646027,91.53630066,91.14286041,91.84812927,90.99543762,91.44319916,93.82289886,96.0343399,99.09533691,97.87602997,95.75266266,95.29943085,94.1245575,92.85487366,93.56154633,,,86.71559906,84.64556122,83.11715698,,80.97933197,78.86485291,78.6809082,78.35375977,81.13730621,,99.26824188,109.9166336,110.8787994,111.7382507,112.6575317,106.4079132,105.1880112,106.6792297,107.228653,102.3340912,104.4180908,101.994072,99.39852905,99.78034973,
Zimbabwe,ZWE,"School enrollment, primary (% gross)",SE.PRM.ENRR,,,,,,,,,,,72.59246826,66.16029358,69.17932129,69.77272797,71.26806641,71.44161224,70.8225174,69.25569916,62.22074127,60.42053986,86.40373993,115.8102417,123.9239273,127.7601166,127.9580231,127.9655304,125.6161804,115.7201385,109.8154602,107.6232834,99.57907867,104.6283035,102.7971725,106.6952209,,106.9476776,106.4416733,106.3292084,104.4632721,103.0972519,102.9558334,105.6610107,99.70556641,97.87658691,,,,,,,,,101.2434616,98.69419861,,,,,
